localite,annee,mois,dni
gin_kouroussa,2013,6,4.1569
gin_kouroussa,2013,7,4.3643
gin_kouroussa,2013,8,3.7013
gin_kouroussa,2013,9,4.5221
gin_kouroussa,2013,10,5.4706
gin_kouroussa,2013,11,6.8837
gin_kouroussa,2013,12,6.3181
gin_kouroussa,2014,1,6.2399
gin_kouroussa,2014,2,6.2435
gin_kouroussa,2014,3,4.6654
gin_kouroussa,2014,4,3.9671
gin_kouroussa,2014,5,3.7403
gin_kouroussa,2014,6,4.4403
gin_kouroussa,2014,7,4.6517
gin_kouroussa,2014,8,4.173
gin_kouroussa,2014,9,4.5803
gin_kouroussa,2014,10,5.6096
gin_kouroussa,2014,11,4.9226
gin_kouroussa,2014,12,5.5609
gin_kouroussa,2015,1,5.2887
gin_kouroussa,2015,2,6.0951
gin_kouroussa,2015,3,3.8383
gin_kouroussa,2015,4,3.3094
gin_kouroussa,2015,5,3.7621
gin_kouroussa,2015,6,3.7873
gin_kouroussa,2015,7,4.1939
gin_kouroussa,2015,8,3.606
gin_kouroussa,2015,9,4.6707
gin_kouroussa,2015,10,4.9316
gin_kouroussa,2015,11,6.145
gin_kouroussa,2015,12,4.5593
gin_kouroussa,2016,1,4.1486
gin_kouroussa,2016,2,4.9701
gin_kouroussa,2016,3,4.8517
gin_kouroussa,2016,4,3.4362
gin_kouroussa,2016,5,4.3341
gin_kouroussa,2016,6,4.1491
gin_kouroussa,2016,7,3.9497
gin_kouroussa,2016,8,4.417
gin_kouroussa,2016,9,4.6928
gin_kouroussa,2016,10,4.8271
gin_kouroussa,2016,11,5.255
gin_kouroussa,2016,12,5.5714
gin_kouroussa,2017,1,7.0337
gin_kouroussa,2017,2,5.0721
gin_kouroussa,2017,3,4.6173
gin_kouroussa,2017,4,3.9384
gin_kouroussa,2017,5,4.1362
gin_kouroussa,2017,6,4.2351
gin_kouroussa,2017,7,4.3266
gin_kouroussa,2017,8,3.8151
gin_kouroussa,2017,9,4.7681
gin_kouroussa,2017,10,5.5497
gin_kouroussa,2017,11,5.0986
gin_kouroussa,2017,12,5.4438
gin_kouroussa,2018,1,5.4452
gin_kouroussa,2018,2,5.0875
gin_kouroussa,2018,3,5.3039
gin_kouroussa,2018,4,4.1289
gin_kouroussa,2018,5,4.4768
gin_kouroussa,2018,6,3.4927
gin_kouroussa,2018,7,4.0601
gin_kouroussa,2018,8,3.7626
gin_kouroussa,2018,9,3.9783
gin_kouroussa,2018,10,4.9536
gin_kouroussa,2018,11,5.334
gin_kouroussa,2018,12,7.3139
gin_kouroussa,2019,1,7.3853
gin_kouroussa,2019,2,5.7715
gin_kouroussa,2019,3,4.6113
gin_kouroussa,2019,4,4.0825
gin_kouroussa,2019,5,4.3368
gin_kouroussa,2019,6,4.6236
gin_kouroussa,2019,7,4.6297
gin_kouroussa,2019,8,4.6889
gin_kouroussa,2019,9,3.9117
gin_kouroussa,2019,10,5.3288
gin_kouroussa,2019,11,7.0313
gin_kouroussa,2019,12,7.8208
gin_kouroussa,2020,1,5.4671
gin_kouroussa,2020,2,6.3633
gin_kouroussa,2020,3,4.685
gin_kouroussa,2020,4,3.5528
gin_kouroussa,2020,5,4.247
gin_kouroussa,2020,6,4.3401
gin_kouroussa,2020,7,3.843
gin_kouroussa,2020,8,3.7988
gin_kouroussa,2020,9,4.1518
gin_kouroussa,2020,10,6.0562
gin_kouroussa,2020,11,7.6063
gin_kouroussa,2020,12,7.3529
gin_kouroussa,2021,1,7.1238
gin_kouroussa,2021,2,5.7536
gin_kouroussa,2021,3,4.6493
gin_kouroussa,2021,4,4.7251
gin_kouroussa,2021,5,4.3107
gin_kouroussa,2021,6,4.2616
gin_kouroussa,2021,7,3.8654
gin_kouroussa,2021,8,3.7831
gin_kouroussa,2021,9,4.411
gin_kouroussa,2021,10,4.9433
gin_kouroussa,2021,11,6.4326
gin_kouroussa,2021,12,5.973
gin_kouroussa,2022,1,6.7937
gin_kouroussa,2022,2,6.1176
gin_kouroussa,2022,3,4.7669
gin_kouroussa,2022,4,4.8625
gin_kouroussa,2022,5,3.8269
gin_kouroussa,2022,6,4.2006
gin_kouroussa,2022,7,3.9075
gin_kouroussa,2022,8,4.0521
gin_kouroussa,2022,9,4.4148
gin_kouroussa,2022,10,4.3545
gin_kouroussa,2022,11,5.2097
gin_kouroussa,2022,12,5.9494
gin_kouroussa,2023,1,6.9773
gin_kouroussa,2023,2,6.0483
gin_kouroussa,2023,3,6.0028
gin_kouroussa,2023,4,5.4338
gin_kouroussa,2023,5,3.7123
gin_kouroussa,2023,6,4.1599
gin_kouroussa,2023,7,4.7105
gin_kouroussa,2023,8,3.7986
gin_kouroussa,2023,9,4.9404
gin_kouroussa,2023,10,4.4234
gin_kouroussa,2023,11,5.7537
gin_kouroussa,2023,12,6.0994
gin_labe,2004,2,5.9262
gin_labe,2004,3,5.3283
gin_labe,2004,4,3.7085
gin_labe,2004,5,4.3825
gin_labe,2004,6,4.5817
gin_labe,2004,7,3.6843
gin_labe,2004,8,4.2449
gin_labe,2004,9,4.195
gin_labe,2004,10,5.4326
gin_labe,2004,11,5.9713
gin_labe,2004,12,5.9629
gin_labe,2005,1,5.8763
gin_labe,2005,2,5.6146
gin_labe,2005,3,6.4299
gin_labe,2005,4,4.7552
gin_labe,2005,5,3.612
gin_labe,2005,6,3.9819
gin_labe,2005,7,4.7999
gin_labe,2005,8,4.1948
gin_labe,2005,9,5.0405
gin_labe,2005,10,4.8801
gin_labe,2005,11,6.15
gin_labe,2005,12,6.8261
gin_labe,2006,1,7.3116
gin_labe,2006,2,6.933
gin_labe,2006,3,6.4326
gin_labe,2006,4,3.8858
gin_labe,2006,5,4.3808
gin_labe,2006,6,4.2824
gin_labe,2006,7,4.426
gin_labe,2006,8,3.9023
gin_labe,2006,9,4.2393
gin_labe,2006,10,4.7796
gin_labe,2006,11,7.6331
gin_labe,2006,12,7.3666
gin_labe,2007,1,6.7451
gin_labe,2007,2,7.355
gin_labe,2007,3,6.216
gin_labe,2007,4,4.5948
gin_labe,2007,5,3.9138
gin_labe,2007,6,4.1541
gin_labe,2007,7,3.7503
gin_labe,2007,8,3.3737
gin_labe,2007,9,4.4982
gin_labe,2007,10,4.6679
gin_labe,2007,11,5.8728
gin_labe,2007,12,7.7718
gin_labe,2008,1,7.4819
gin_labe,2008,2,6.6598
gin_labe,2008,3,6.5885
gin_labe,2008,4,4.2664
gin_labe,2008,5,3.577
gin_labe,2008,6,4.5826
gin_labe,2008,7,4.1483
gin_labe,2008,8,3.8392
gin_labe,2008,9,4.1531
gin_labe,2008,10,4.1853
gin_labe,2008,11,7.1275
gin_labe,2008,12,6.6863
gin_labe,2009,1,6.9139
gin_labe,2009,2,6.6739
gin_labe,2009,3,6.6281
gin_labe,2009,4,4.2991
gin_labe,2009,5,4.4312
gin_labe,2009,6,4.058
gin_labe,2009,7,4.5374
gin_labe,2009,8,3.7821
gin_labe,2009,9,4.2406
gin_labe,2009,10,5.4542
gin_labe,2009,11,5.9511
gin_labe,2009,12,6.4923
gin_labe,2010,1,7.49
gin_labe,2010,2,6.8544
gin_labe,2010,3,5.2296
gin_labe,2010,4,4.1677
gin_labe,2010,5,3.2584
gin_labe,2010,6,4.1045
gin_labe,2010,7,4.0163
gin_labe,2010,8,4.0285
gin_labe,2010,9,4.1657
gin_labe,2010,10,4.6249
gin_labe,2010,11,6.4921
gin_labe,2010,12,7.0957
gin_labe,2011,1,6.1569
gin_labe,2011,2,7.8575
gin_labe,2011,3,6.4147
gin_labe,2011,4,4.1834
gin_labe,2011,5,4.0136
gin_labe,2011,6,3.6976
gin_labe,2011,7,3.9728
gin_labe,2011,8,4.3454
gin_labe,2011,9,5.1289
gin_labe,2011,10,4.7942
gin_labe,2011,11,6.7137
gin_labe,2011,12,7.4449
gin_labe,2012,1,7.6731
gin_labe,2012,2,5.692
gin_labe,2012,3,5.1984
gin_labe,2012,4,3.888
gin_labe,2012,5,4.1779
gin_labe,2012,6,3.7319
gin_labe,2012,7,3.9238
gin_labe,2012,8,3.7795
gin_labe,2012,9,4.2247
gin_labe,2012,10,4.2634
gin_labe,2012,11,5.6412
gin_labe,2012,12,6.7208
gin_labe,2013,1,6.822
gin_labe,2013,2,7.8796
gin_labe,2013,3,7.1759
gin_labe,2013,4,5.4653
gin_labe,2013,5,4.3487
gin_labe,2013,6,4.0974
gin_labe,2013,7,4.7253
gin_labe,2013,8,3.0622
gin_labe,2013,9,4.8576
gin_labe,2013,10,4.7162
gin_labe,2013,11,6.5483
gin_labe,2013,12,6.9882
gin_labe,2014,1,7.2023
gin_labe,2014,2,7.956
gin_labe,2014,3,7.0639
gin_labe,2014,4,5.5061
gin_labe,2014,5,3.7648
gin_labe,2014,6,4.5744
gin_labe,2014,7,4.0554
gin_labe,2014,8,3.3574
gin_labe,2014,9,4.6199
gin_labe,2014,10,4.5496
gin_labe,2014,11,5.1571
gin_labe,2014,12,5.8976
gin_labe,2015,1,6.0817
gin_labe,2015,2,7.5995
gin_labe,2015,3,5.8372
gin_labe,2015,4,3.9214
gin_labe,2015,5,3.9672
gin_labe,2015,6,4.4004
gin_labe,2015,7,3.904
gin_labe,2015,8,4.0582
gin_labe,2015,9,4.3342
gin_labe,2015,10,4.4368
gin_labe,2015,11,6.3649
gin_labe,2015,12,5.0137
gin_labe,2016,1,4.946
gin_labe,2016,2,6.565
gin_labe,2016,3,6.9583
gin_labe,2016,4,4.1751
gin_labe,2016,5,4.2597
gin_labe,2016,6,4.4859
gin_labe,2016,7,3.812
gin_labe,2016,8,3.6822
gin_labe,2016,9,4.3358
gin_labe,2016,10,4.6125
gin_labe,2016,11,5.7575
gin_labe,2016,12,6.2353
gin_labe,2017,1,8.0976
gin_labe,2017,2,6.7116
gin_labe,2017,3,6.4242
gin_labe,2017,4,4.8659
gin_labe,2017,5,3.8593
gin_labe,2017,6,4.2397
gin_labe,2017,7,4.3647
gin_labe,2017,8,3.7095
gin_labe,2017,9,5.0763
gin_labe,2017,10,5.811
gin_labe,2017,11,5.5937
gin_labe,2017,12,6.4937
gin_labe,2018,1,6.7821
gin_labe,2018,2,5.9499
gin_labe,2018,3,6.7315
gin_labe,2018,4,4.9636
gin_labe,2018,5,4.9733
gin_labe,2018,6,3.5219
gin_labe,2018,7,3.8375
gin_labe,2018,8,3.0376
gin_labe,2018,9,3.7331
gin_labe,2018,10,4.4974
gin_labe,2018,11,5.8542
gin_labe,2018,12,7.5537
gin_labe,2019,1,7.5171
gin_labe,2019,2,6.9732
gin_labe,2019,3,6.5984
gin_labe,2019,4,4.9416
gin_labe,2019,5,4.5286
gin_labe,2019,6,4.6979
gin_labe,2019,7,3.9807
gin_labe,2019,8,3.455
gin_labe,2019,9,4.4474
gin_labe,2019,10,5.8883
gin_labe,2019,11,6.8555
gin_labe,2019,12,8.2829
gin_labe,2020,1,6.4117
gin_labe,2020,2,7.5233
gin_labe,2020,3,6.7867
gin_labe,2020,4,4.9786
gin_labe,2020,5,3.7291
gin_labe,2020,6,4.61
gin_labe,2020,7,3.3156
gin_labe,2020,8,3.0309
gin_labe,2020,9,4.5625
gin_labe,2020,10,6.4894
gin_labe,2020,11,7.6875
gin_labe,2020,12,7.8415
gin_labe,2021,1,7.6317
gin_labe,2021,2,6.7306
gin_labe,2021,3,6.6697
gin_labe,2021,4,6.0462
gin_labe,2021,5,4.7325
gin_labe,2021,6,4.7188
gin_labe,2021,7,4.2594
gin_labe,2021,8,3.4342
gin_labe,2021,9,4.8241
gin_labe,2021,10,4.5046
gin_labe,2021,11,6.4515
gin_labe,2021,12,6.4049
gin_labe,2022,1,7.4151
gin_labe,2022,2,7.5396
gin_labe,2022,3,6.3884
gin_labe,2022,4,6.1715
gin_labe,2022,5,4.5481
gin_labe,2022,6,4.4865
gin_labe,2022,7,3.6356
gin_labe,2022,8,3.4658
gin_labe,2022,9,4.0333
gin_labe,2022,10,4.7501
gin_labe,2022,11,5.5868
gin_labe,2022,12,6.4225
gin_labe,2023,1,7.9511
gin_labe,2023,2,6.77
gin_labe,2023,3,7.2719
gin_labe,2023,4,6.6858
gin_labe,2023,5,3.3381
gin_labe,2023,6,4.2669
gin_labe,2023,7,4.5986
gin_labe,2023,8,3.812
gin_labe,2023,9,4.966
gin_labe,2023,10,4.3374
gin_labe,2023,11,6.6173
gin_labe,2023,12,7.3
gin_lelouma,2004,2,5.8362
gin_lelouma,2004,3,5.4551
gin_lelouma,2004,4,3.3598
gin_lelouma,2004,5,4.39
gin_lelouma,2004,6,4.4479
gin_lelouma,2004,7,3.2612
gin_lelouma,2004,8,4.1564
gin_lelouma,2004,9,3.9884
gin_lelouma,2004,10,5.0919
gin_lelouma,2004,11,5.7388
gin_lelouma,2004,12,5.8735
gin_lelouma,2005,1,5.9
gin_lelouma,2005,2,5.6113
gin_lelouma,2005,3,6.6204
gin_lelouma,2005,4,4.7191
gin_lelouma,2005,5,3.477
gin_lelouma,2005,6,3.344
gin_lelouma,2005,7,4.3509
gin_lelouma,2005,8,3.5597
gin_lelouma,2005,9,5.0171
gin_lelouma,2005,10,4.8198
gin_lelouma,2005,11,6.2528
gin_lelouma,2005,12,6.8379
gin_lelouma,2006,1,7.231
gin_lelouma,2006,2,7.1096
gin_lelouma,2006,3,6.3574
gin_lelouma,2006,4,4.1872
gin_lelouma,2006,5,4.4169
gin_lelouma,2006,6,3.9641
gin_lelouma,2006,7,3.9849
gin_lelouma,2006,8,3.3673
gin_lelouma,2006,9,3.6098
gin_lelouma,2006,10,4.444
gin_lelouma,2006,11,7.3017
gin_lelouma,2006,12,7.3353
gin_lelouma,2007,1,6.6701
gin_lelouma,2007,2,7.2591
gin_lelouma,2007,3,6.2547
gin_lelouma,2007,4,4.7159
gin_lelouma,2007,5,3.5754
gin_lelouma,2007,6,3.8616
gin_lelouma,2007,7,3.4112
gin_lelouma,2007,8,2.9307
gin_lelouma,2007,9,4.4127
gin_lelouma,2007,10,4.5761
gin_lelouma,2007,11,5.7643
gin_lelouma,2007,12,7.7858
gin_lelouma,2008,1,7.495
gin_lelouma,2008,2,6.6313
gin_lelouma,2008,3,6.5435
gin_lelouma,2008,4,4.3471
gin_lelouma,2008,5,3.3304
gin_lelouma,2008,6,4.4276
gin_lelouma,2008,7,3.7243
gin_lelouma,2008,8,3.3161
gin_lelouma,2008,9,3.4445
gin_lelouma,2008,10,3.7415
gin_lelouma,2008,11,6.9456
gin_lelouma,2008,12,6.9006
gin_lelouma,2009,1,7.064
gin_lelouma,2009,2,6.6145
gin_lelouma,2009,3,6.7532
gin_lelouma,2009,4,4.2226
gin_lelouma,2009,5,4.537
gin_lelouma,2009,6,3.7315
gin_lelouma,2009,7,3.9895
gin_lelouma,2009,8,3.3398
gin_lelouma,2009,9,3.7927
gin_lelouma,2009,10,5.0164
gin_lelouma,2009,11,5.8523
gin_lelouma,2009,12,6.4012
gin_lelouma,2010,1,7.5834
gin_lelouma,2010,2,6.8158
gin_lelouma,2010,3,5.3412
gin_lelouma,2010,4,4.2513
gin_lelouma,2010,5,3.0947
gin_lelouma,2010,6,3.8206
gin_lelouma,2010,7,3.8107
gin_lelouma,2010,8,3.4751
gin_lelouma,2010,9,3.8484
gin_lelouma,2010,10,4.4588
gin_lelouma,2010,11,6.763
gin_lelouma,2010,12,6.9914
gin_lelouma,2011,1,6.0592
gin_lelouma,2011,2,7.9472
gin_lelouma,2011,3,6.6811
gin_lelouma,2011,4,4.0749
gin_lelouma,2011,5,3.8024
gin_lelouma,2011,6,3.0783
gin_lelouma,2011,7,3.4887
gin_lelouma,2011,8,4.122
gin_lelouma,2011,9,4.4985
gin_lelouma,2011,10,4.7389
gin_lelouma,2011,11,6.6699
gin_lelouma,2011,12,7.3087
gin_lelouma,2012,1,7.5746
gin_lelouma,2012,2,5.6423
gin_lelouma,2012,3,5.1053
gin_lelouma,2012,4,3.9029
gin_lelouma,2012,5,3.8505
gin_lelouma,2012,6,3.6073
gin_lelouma,2012,7,3.4839
gin_lelouma,2012,8,3.6917
gin_lelouma,2012,9,4.0467
gin_lelouma,2012,10,3.9808
gin_lelouma,2012,11,5.4488
gin_lelouma,2012,12,6.6975
gin_lelouma,2013,1,6.8208
gin_lelouma,2013,2,7.984
gin_lelouma,2013,3,7.289
gin_lelouma,2013,4,5.4087
gin_lelouma,2013,5,4.2485
gin_lelouma,2013,6,3.6915
gin_lelouma,2013,7,4.2718
gin_lelouma,2013,8,2.6064
gin_lelouma,2013,9,4.3471
gin_lelouma,2013,10,4.669
gin_lelouma,2013,11,6.5089
gin_lelouma,2013,12,7.0688
gin_lelouma,2014,1,7.2446
gin_lelouma,2014,2,7.7951
gin_lelouma,2014,3,7.2319
gin_lelouma,2014,4,5.3488
gin_lelouma,2014,5,3.9161
gin_lelouma,2014,6,4.1775
gin_lelouma,2014,7,3.7221
gin_lelouma,2014,8,3.306
gin_lelouma,2014,9,4.2141
gin_lelouma,2014,10,4.3788
gin_lelouma,2014,11,5.3243
gin_lelouma,2014,12,5.904
gin_lelouma,2015,1,5.9277
gin_lelouma,2015,2,7.5531
gin_lelouma,2015,3,6.0408
gin_lelouma,2015,4,4.1196
gin_lelouma,2015,5,3.9925
gin_lelouma,2015,6,3.9126
gin_lelouma,2015,7,3.067
gin_lelouma,2015,8,3.5918
gin_lelouma,2015,9,3.7714
gin_lelouma,2015,10,4.1839
gin_lelouma,2015,11,6.2333
gin_lelouma,2015,12,4.8825
gin_lelouma,2016,1,5.2856
gin_lelouma,2016,2,6.4744
gin_lelouma,2016,3,7.1648
gin_lelouma,2016,4,4.0597
gin_lelouma,2016,5,4.2973
gin_lelouma,2016,6,3.9946
gin_lelouma,2016,7,3.3048
gin_lelouma,2016,8,3.1611
gin_lelouma,2016,9,3.7191
gin_lelouma,2016,10,4.4869
gin_lelouma,2016,11,5.7742
gin_lelouma,2016,12,6.1727
gin_lelouma,2017,1,7.916
gin_lelouma,2017,2,6.7779
gin_lelouma,2017,3,6.3866
gin_lelouma,2017,4,4.7835
gin_lelouma,2017,5,3.632
gin_lelouma,2017,6,3.9588
gin_lelouma,2017,7,3.647
gin_lelouma,2017,8,3.6616
gin_lelouma,2017,9,4.2975
gin_lelouma,2017,10,5.5815
gin_lelouma,2017,11,5.5729
gin_lelouma,2017,12,6.4043
gin_lelouma,2018,1,6.6663
gin_lelouma,2018,2,5.9589
gin_lelouma,2018,3,6.9302
gin_lelouma,2018,4,4.9673
gin_lelouma,2018,5,4.9879
gin_lelouma,2018,6,3.269
gin_lelouma,2018,7,3.2463
gin_lelouma,2018,8,2.6996
gin_lelouma,2018,9,3.7567
gin_lelouma,2018,10,3.9077
gin_lelouma,2018,11,5.7254
gin_lelouma,2018,12,7.5487
gin_lelouma,2019,1,7.3338
gin_lelouma,2019,2,6.9258
gin_lelouma,2019,3,6.6369
gin_lelouma,2019,4,5.009
gin_lelouma,2019,5,4.4485
gin_lelouma,2019,6,4.118
gin_lelouma,2019,7,3.2904
gin_lelouma,2019,8,2.9931
gin_lelouma,2019,9,4.0699
gin_lelouma,2019,10,5.4823
gin_lelouma,2019,11,6.9155
gin_lelouma,2019,12,8.1337
gin_lelouma,2020,1,6.4855
gin_lelouma,2020,2,7.538
gin_lelouma,2020,3,6.8479
gin_lelouma,2020,4,5.0536
gin_lelouma,2020,5,3.8714
gin_lelouma,2020,6,4.181
gin_lelouma,2020,7,3.1352
gin_lelouma,2020,8,2.9333
gin_lelouma,2020,9,4.0381
gin_lelouma,2020,10,6.0337
gin_lelouma,2020,11,7.6496
gin_lelouma,2020,12,7.8568
gin_lelouma,2021,1,7.552
gin_lelouma,2021,2,6.6753
gin_lelouma,2021,3,6.7945
gin_lelouma,2021,4,6.1447
gin_lelouma,2021,5,4.8809
gin_lelouma,2021,6,3.9989
gin_lelouma,2021,7,3.4552
gin_lelouma,2021,8,3.0453
gin_lelouma,2021,9,4.5626
gin_lelouma,2021,10,4.0136
gin_lelouma,2021,11,6.2548
gin_lelouma,2021,12,6.2827
gin_lelouma,2022,1,7.3144
gin_lelouma,2022,2,7.4174
gin_lelouma,2022,3,6.4146
gin_lelouma,2022,4,6.028
gin_lelouma,2022,5,4.5919
gin_lelouma,2022,6,3.8065
gin_lelouma,2022,7,2.9237
gin_lelouma,2022,8,3.1906
gin_lelouma,2022,9,3.8063
gin_lelouma,2022,10,4.132
gin_lelouma,2022,11,5.6728
gin_lelouma,2022,12,6.4486
gin_lelouma,2023,1,7.9202
gin_lelouma,2023,2,6.5518
gin_lelouma,2023,3,7.3974
gin_lelouma,2023,4,6.5547
gin_lelouma,2023,5,3.1885
gin_lelouma,2023,6,3.9554
gin_lelouma,2023,7,3.9312
gin_lelouma,2023,8,3.3436
gin_lelouma,2023,9,4.3979
gin_lelouma,2023,10,4.1858
gin_lelouma,2023,11,6.5727
gin_lelouma,2023,12,7.152
gin_lola,2004,2,3.1864
gin_lola,2004,3,2.4999
gin_lola,2004,4,3.0421
gin_lola,2004,5,3.2367
gin_lola,2004,6,3.0484
gin_lola,2004,7,2.8536
gin_lola,2004,8,3.4806
gin_lola,2004,9,4.0679
gin_lola,2004,10,4.5069
gin_lola,2004,11,5.1111
gin_lola,2004,12,4.3993
gin_lola,2005,1,4.0646
gin_lola,2005,2,3.4034
gin_lola,2005,3,3.5627
gin_lola,2005,4,3.3075
gin_lola,2005,5,3.8415
gin_lola,2005,6,2.9774
gin_lola,2005,7,3.199
gin_lola,2005,8,3.0999
gin_lola,2005,9,4.0336
gin_lola,2005,10,4.2203
gin_lola,2005,11,4.4333
gin_lola,2005,12,4.8501
gin_lola,2006,1,4.8617
gin_lola,2006,2,3.3307
gin_lola,2006,3,2.9371
gin_lola,2006,4,3.2917
gin_lola,2006,5,4.2379
gin_lola,2006,6,3.3775
gin_lola,2006,7,3.2763
gin_lola,2006,8,2.8669
gin_lola,2006,9,3.4992
gin_lola,2006,10,4.2547
gin_lola,2006,11,5.3575
gin_lola,2006,12,4.695
gin_lola,2007,1,3.7795
gin_lola,2007,2,3.6586
gin_lola,2007,3,2.3187
gin_lola,2007,4,2.896
gin_lola,2007,5,3.5377
gin_lola,2007,6,3.6274
gin_lola,2007,7,3.1744
gin_lola,2007,8,2.8863
gin_lola,2007,9,3.3928
gin_lola,2007,10,4.0297
gin_lola,2007,11,4.2709
gin_lola,2007,12,4.9286
gin_lola,2008,1,5.6703
gin_lola,2008,2,3.5017
gin_lola,2008,3,3.1451
gin_lola,2008,4,3.1662
gin_lola,2008,5,3.562
gin_lola,2008,6,3.866
gin_lola,2008,7,3.1929
gin_lola,2008,8,3.171
gin_lola,2008,9,3.409
gin_lola,2008,10,4.1386
gin_lola,2008,11,4.5679
gin_lola,2008,12,4.5403
gin_lola,2009,1,4.5532
gin_lola,2009,2,3.6917
gin_lola,2009,3,2.6581
gin_lola,2009,4,2.7124
gin_lola,2009,5,3.6591
gin_lola,2009,6,3.6948
gin_lola,2009,7,2.2544
gin_lola,2009,8,2.8882
gin_lola,2009,9,3.701
gin_lola,2009,10,4.2185
gin_lola,2009,11,4.4768
gin_lola,2009,12,4.9764
gin_lola,2010,1,4.9945
gin_lola,2010,2,4.6879
gin_lola,2010,3,2.8507
gin_lola,2010,4,3.0588
gin_lola,2010,5,3.4974
gin_lola,2010,6,3.2003
gin_lola,2010,7,3.0989
gin_lola,2010,8,2.7295
gin_lola,2010,9,3.8284
gin_lola,2010,10,4.1543
gin_lola,2010,11,4.888
gin_lola,2010,12,4.7637
gin_lola,2011,1,3.8818
gin_lola,2011,2,4.3268
gin_lola,2011,3,3.8137
gin_lola,2011,4,3.1026
gin_lola,2011,5,3.6136
gin_lola,2011,6,3.2502
gin_lola,2011,7,2.5335
gin_lola,2011,8,3.0985
gin_lola,2011,9,4.1792
gin_lola,2011,10,3.972
gin_lola,2011,11,4.922
gin_lola,2011,12,5.0363
gin_lola,2012,1,4.977
gin_lola,2012,2,3.0931
gin_lola,2012,3,2.4848
gin_lola,2012,4,3.1196
gin_lola,2012,5,3.5543
gin_lola,2012,6,3.6234
gin_lola,2012,7,2.5518
gin_lola,2012,8,2.8809
gin_lola,2012,9,3.6958
gin_lola,2012,10,4.1438
gin_lola,2012,11,4.8772
gin_lola,2012,12,5.0445
gin_lola,2013,1,5.3675
gin_lola,2013,2,4.2941
gin_lola,2013,3,4.3473
gin_lola,2013,4,4.3469
gin_lola,2013,5,3.3624
gin_lola,2013,6,3.618
gin_lola,2013,7,3.1097
gin_lola,2013,8,2.7793
gin_lola,2013,9,3.7805
gin_lola,2013,10,4.1563
gin_lola,2013,11,5.3895
gin_lola,2013,12,5.4114
gin_lola,2014,1,5.0183
gin_lola,2014,2,3.9189
gin_lola,2014,3,2.7248
gin_lola,2014,4,3.7805
gin_lola,2014,5,3.7841
gin_lola,2014,6,3.2084
gin_lola,2014,7,3.0275
gin_lola,2014,8,2.8853
gin_lola,2014,9,3.5489
gin_lola,2014,10,4.4384
gin_lola,2014,11,4.4045
gin_lola,2014,12,4.933
gin_lola,2015,1,4.2305
gin_lola,2015,2,4.3664
gin_lola,2015,3,2.6507
gin_lola,2015,4,2.9337
gin_lola,2015,5,3.8995
gin_lola,2015,6,3.047
gin_lola,2015,7,3.2279
gin_lola,2015,8,3.295
gin_lola,2015,9,4.0956
gin_lola,2015,10,4.4247
gin_lola,2015,11,5.3125
gin_lola,2015,12,4.4358
gin_lola,2016,1,4.3566
gin_lola,2016,2,3.5844
gin_lola,2016,3,3.298
gin_lola,2016,4,3.7612
gin_lola,2016,5,3.7067
gin_lola,2016,6,3.0076
gin_lola,2016,7,2.8043
gin_lola,2016,8,2.8623
gin_lola,2016,9,3.7074
gin_lola,2016,10,4.6347
gin_lola,2016,11,4.439
gin_lola,2016,12,4.9923
gin_lola,2017,1,5.5305
gin_lola,2017,2,3.6824
gin_lola,2017,3,3.9105
gin_lola,2017,4,3.4905
gin_lola,2017,5,3.5809
gin_lola,2017,6,3.1904
gin_lola,2017,7,3.4138
gin_lola,2017,8,2.608
gin_lola,2017,9,3.6621
gin_lola,2017,10,3.9861
gin_lola,2017,11,4.442
gin_lola,2017,12,4.3119
gin_lola,2018,1,4.5199
gin_lola,2018,2,3.7963
gin_lola,2018,3,4.0719
gin_lola,2018,4,2.7753
gin_lola,2018,5,3.5321
gin_lola,2018,6,2.8986
gin_lola,2018,7,3.1616
gin_lola,2018,8,3.0733
gin_lola,2018,9,3.5687
gin_lola,2018,10,4.3854
gin_lola,2018,11,4.9634
gin_lola,2018,12,5.6224
gin_lola,2019,1,5.5465
gin_lola,2019,2,4.5335
gin_lola,2019,3,3.3186
gin_lola,2019,4,2.8553
gin_lola,2019,5,3.6251
gin_lola,2019,6,3.3588
gin_lola,2019,7,3.0194
gin_lola,2019,8,3.5754
gin_lola,2019,9,3.5968
gin_lola,2019,10,3.928
gin_lola,2019,11,5.6925
gin_lola,2019,12,5.9657
gin_lola,2020,1,4.975
gin_lola,2020,2,4.6605
gin_lola,2020,3,3.1245
gin_lola,2020,4,3.3268
gin_lola,2020,5,3.8495
gin_lola,2020,6,3.8506
gin_lola,2020,7,2.6578
gin_lola,2020,8,2.9862
gin_lola,2020,9,3.8531
gin_lola,2020,10,4.552
gin_lola,2020,11,5.2849
gin_lola,2020,12,5.4153
gin_lola,2021,1,5.4996
gin_lola,2021,2,4.4559
gin_lola,2021,3,3.4259
gin_lola,2021,4,3.7113
gin_lola,2021,5,3.6303
gin_lola,2021,6,3.7269
gin_lola,2021,7,2.3742
gin_lola,2021,8,3.2656
gin_lola,2021,9,3.852
gin_lola,2021,10,4.5519
gin_lola,2021,11,5.2033
gin_lola,2021,12,4.9848
gin_lola,2022,1,5.6506
gin_lola,2022,2,4.5481
gin_lola,2022,3,3.2338
gin_lola,2022,4,3.657
gin_lola,2022,5,3.2141
gin_lola,2022,6,3.7293
