localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_faranah_centre,1988-11-14,5.5034,,2.4144,,,24.84,73.02,0.9,1.37,0.15
gin_faranah_centre,1988-11-15,5.6878,,3.1512,,,24.79,73.71,1.05,1.73,0.36
gin_faranah_centre,1988-11-16,5.4948,,3.24,,,24.27,76.91,0.85,1.45,0.18
gin_faranah_centre,1988-11-17,5.3273,,2.7624,,,22.6,73.19,0.97,1.69,0.3
gin_faranah_centre,1988-11-18,5.5106,,2.4096,,,23.09,71.61,0.94,1.64,0.38
gin_faranah_centre,1988-11-19,5.0868,,2.8704,,,22.65,74.3,1.27,2.19,0.01
gin_faranah_centre,1988-11-20,5.113,,2.8848,,,21.05,75.92,2.12,3.52,0.0
gin_faranah_centre,1988-11-21,5.4281,,2.532,,,19.92,75.0,1.9,3.18,0.0
gin_faranah_centre,1988-11-22,5.3933,,2.5176,,,20.73,70.64,1.31,2.22,0.0
gin_faranah_centre,1988-11-23,5.4137,,2.4048,,,22.2,67.2,1.25,1.95,0.0
gin_faranah_centre,1988-11-24,5.4994,,2.2824,,,23.48,64.68,1.28,1.93,0.0
gin_faranah_centre,1988-11-25,5.5603,,2.3112,,,23.12,66.94,1.13,1.8,0.0
gin_faranah_centre,1988-11-26,5.5399,,2.5296,,,23.35,73.94,1.03,1.73,0.0
gin_faranah_centre,1988-11-27,5.7086,,2.0232,,,23.26,81.26,1.59,2.55,0.05
gin_faranah_centre,1988-11-28,6.1632,,1.38,,,23.2,63.37,1.03,1.58,0.0
gin_faranah_centre,1988-11-29,6.0619,,1.5768,,,23.49,63.92,1.04,1.59,0.0
gin_faranah_centre,1988-11-30,5.6278,,2.0208,,,22.64,79.81,1.58,2.64,0.11
gin_faranah_centre,1988-12-01,5.7055,,1.8,,,22.19,78.94,1.96,3.07,1.29
gin_faranah_centre,1988-12-02,5.2409,,2.3376,,,21.92,76.46,1.7,2.76,2.56
gin_faranah_centre,1988-12-03,5.9738,,1.4568,,,22.5,73.8,1.74,2.81,0.0
gin_faranah_centre,1988-12-04,5.855,,1.824,,,22.54,70.73,1.66,2.61,0.0
gin_faranah_centre,1988-12-05,5.4094,,2.268,,,22.5,65.48,1.35,2.14,0.0
gin_faranah_centre,1988-12-06,5.3098,,2.0832,,,22.69,64.62,1.12,1.86,0.0
gin_faranah_centre,1988-12-07,5.7602,,1.98,,,22.84,76.48,1.27,2.16,0.12
gin_faranah_centre,1988-12-08,5.4211,,2.5368,,,23.73,77.81,1.13,1.88,0.5
gin_faranah_centre,1988-12-09,5.4746,,2.3952,,,23.07,78.54,1.17,1.99,3.4
gin_faranah_centre,1988-12-10,5.027,,2.4024,,,20.65,70.03,2.01,3.37,0.03
gin_faranah_centre,1988-12-11,4.7683,,2.6856,,,18.4,67.66,1.92,3.21,0.0
gin_faranah_centre,1988-12-12,5.4262,,1.9752,,,16.95,64.77,2.15,3.52,0.0
gin_faranah_centre,1988-12-13,5.8094,,1.764,,,18.08,63.34,1.87,3.06,0.0
gin_faranah_centre,1988-12-14,5.9424,,1.1808,,,19.62,66.01,1.65,2.81,0.0
gin_faranah_centre,1988-12-15,6.1894,,1.032,,,19.22,64.43,1.94,3.18,0.0
gin_faranah_centre,1988-12-16,6.1661,,0.996,,,19.61,61.34,1.73,2.77,0.0
gin_faranah_centre,1988-12-17,5.9388,,1.5312,,,18.76,64.36,1.83,3.02,0.0
gin_faranah_centre,1988-12-18,6.1572,,1.0248,,,19.0,62.33,1.87,3.02,0.0
gin_faranah_centre,1988-12-19,6.1186,,1.2096,,,19.92,64.85,2.02,3.3,0.0
gin_faranah_centre,1988-12-20,5.1958,,2.0376,,,20.12,67.29,2.04,3.39,0.0
gin_faranah_centre,1988-12-21,5.2382,,2.6976,,,19.36,64.03,1.74,2.77,0.0
gin_faranah_centre,1988-12-22,6.0218,,1.392,,,18.84,62.21,2.0,3.28,0.0
gin_faranah_centre,1988-12-23,5.6366,,1.7712,,,17.4,64.08,2.36,3.92,0.0
gin_faranah_centre,1988-12-24,5.0071,,2.1648,,,16.85,63.48,2.2,3.63,0.0
gin_faranah_centre,1988-12-25,4.3574,,2.0568,,,18.09,59.06,1.71,2.72,0.0
gin_faranah_centre,1988-12-26,4.3109,,2.544,,,20.01,56.87,1.43,2.25,0.0
gin_faranah_centre,1988-12-27,4.501,,2.4744,,,21.56,57.33,1.07,1.58,0.0
gin_faranah_centre,1988-12-28,4.6922,,2.3832,,,22.4,59.14,1.24,1.82,0.0
gin_faranah_centre,1988-12-29,4.7717,,2.2752,,,22.4,60.64,1.16,1.75,0.0
gin_faranah_centre,1988-12-30,4.5677,,2.544,,,22.5,62.6,1.19,1.82,0.0
gin_faranah_centre,1988-12-31,4.5965,,2.5008,,,21.13,65.07,1.67,2.73,0.0
gin_faranah_centre,1989-01-01,6.0768,,1.6368,,,20.12,64.24,2.0,3.26,0.0
gin_faranah_centre,1989-01-02,5.5464,,2.0664,,,17.94,60.64,2.28,3.81,0.0
gin_faranah_centre,1989-01-03,6.0211,,2.0712,,,17.75,59.68,2.06,3.43,0.0
gin_faranah_centre,1989-01-04,5.5913,,2.2128,,,17.44,59.44,2.57,4.14,0.0
gin_faranah_centre,1989-01-05,5.9282,,2.3088,,,16.87,56.26,2.8,4.44,0.0
gin_faranah_centre,1989-01-06,5.7226,,2.16,,,16.72,54.92,2.94,4.67,0.0
gin_faranah_centre,1989-01-07,5.7384,,1.992,,,17.43,57.19,2.27,3.68,0.0
gin_faranah_centre,1989-01-08,6.2148,,1.4112,,,19.52,59.92,1.54,2.45,0.0
gin_faranah_centre,1989-01-09,6.1658,,1.8,,,21.29,58.22,1.52,2.32,0.0
gin_faranah_centre,1989-01-10,6.0542,,1.9752,,,21.07,60.87,1.83,2.92,0.0
gin_faranah_centre,1989-01-11,6.1337,,2.0088,,,21.01,61.59,2.0,3.19,0.0
gin_faranah_centre,1989-01-12,6.7889,,1.8936,,,22.93,55.21,1.02,1.5,0.0
gin_faranah_centre,1989-01-13,6.047,,2.2128,,,23.07,49.88,0.65,0.91,0.0
gin_faranah_centre,1989-01-14,6.145,,2.4696,,,23.03,51.79,1.14,1.66,0.0
gin_faranah_centre,1989-01-15,5.0378,,2.8632,,,22.9,50.79,0.85,1.22,0.0
gin_faranah_centre,1989-01-16,6.138,,2.5128,,,23.15,49.39,0.76,1.07,0.0
gin_faranah_centre,1989-01-17,5.747,,2.2872,,,22.91,50.74,0.94,1.31,0.0
gin_faranah_centre,1989-01-18,6.313,,2.4168,,,22.12,50.97,1.34,1.98,0.0
gin_faranah_centre,1989-01-19,5.9659,,2.3352,,,22.91,54.52,1.09,1.68,0.0
gin_faranah_centre,1989-01-20,5.9066,,2.4768,,,23.91,56.57,0.81,1.13,0.0
gin_faranah_centre,1989-01-21,5.0047,,2.9184,,,23.09,56.97,1.21,1.84,0.0
gin_faranah_centre,1989-01-22,5.4031,,2.3544,,,22.29,54.82,1.42,2.21,0.0
gin_faranah_centre,1989-01-23,6.3456,,2.22,,,21.62,54.75,1.52,2.38,0.0
gin_faranah_centre,1989-01-24,5.6551,,3.0744,,,21.12,48.3,1.59,2.37,0.0
gin_faranah_centre,1989-01-25,6.342,,2.1456,,,22.19,47.0,1.09,1.54,0.0
gin_faranah_centre,1989-01-26,4.2586,,2.9976,,,23.12,47.34,1.46,2.22,0.0
gin_faranah_centre,1989-01-27,6.6118,,2.616,,,21.42,52.81,1.9,3.02,0.0
gin_faranah_centre,1989-01-28,6.8928,,2.3424,,,22.0,51.01,1.45,2.35,0.0
gin_faranah_centre,1989-01-29,6.1142,,2.3088,,,22.07,53.67,1.3,2.07,0.0
gin_faranah_centre,1989-01-30,5.6803,,2.5464,,,23.25,44.21,1.32,1.84,0.0
gin_faranah_centre,1989-01-31,6.0245,,2.7816,,,22.17,52.16,2.03,3.24,0.0
gin_faranah_centre,1989-02-01,6.1853,,3.7512,,,21.95,55.67,2.01,3.25,0.0
gin_faranah_centre,1989-02-02,6.0158,,4.2144,,,21.37,53.09,2.29,3.68,0.0
gin_faranah_centre,1989-02-03,6.3986,,4.14,,,21.93,52.26,2.14,3.36,0.0
gin_faranah_centre,1989-02-04,6.5302,,2.4768,,,22.1,50.4,1.7,2.63,0.0
gin_faranah_centre,1989-02-05,6.0622,,2.7,,,23.08,44.19,1.28,1.82,0.0
gin_faranah_centre,1989-02-06,6.3113,,2.532,,,23.23,42.01,0.87,1.21,0.0
gin_faranah_centre,1989-02-07,6.7289,,2.5008,,,22.71,52.49,1.27,2.04,0.0
gin_faranah_centre,1989-02-08,6.1894,,2.4576,,,22.94,58.9,1.38,2.27,0.0
gin_faranah_centre,1989-02-09,6.4584,,2.1888,,,24.52,66.19,1.36,2.09,0.0
gin_faranah_centre,1989-02-10,6.4783,,2.172,,,24.64,68.1,1.33,2.13,1.4
gin_faranah_centre,1989-02-11,7.1242,,1.6872,,,24.22,70.71,1.22,2.05,1.68
gin_faranah_centre,1989-02-12,6.6518,,1.668,,,24.34,75.07,2.02,3.1,1.49
gin_faranah_centre,1989-02-13,7.0738,,1.9464,,,24.08,81.27,2.15,3.12,4.01
gin_faranah_centre,1989-02-14,1.7503,,2.1,,,23.12,77.5,2.33,3.41,2.63
gin_faranah_centre,1989-02-15,5.2178,,3.0456,,,23.74,61.84,2.16,3.44,0.0
gin_faranah_centre,1989-02-16,5.021,,3.168,,,24.21,49.7,1.37,2.06,0.0
gin_faranah_centre,1989-02-17,6.57,,3.8832,,,23.95,50.74,1.87,2.9,0.0
gin_faranah_centre,1989-02-18,6.0955,,2.6592,,,23.51,51.45,1.81,2.86,0.0
gin_faranah_centre,1989-02-19,6.0665,,2.64,,,23.99,59.08,1.7,2.85,0.0
gin_faranah_centre,1989-02-20,5.813,,5.1024,,,23.46,47.41,2.16,3.44,0.0
gin_faranah_centre,1989-02-21,5.2231,,3.3168,,,23.39,42.26,1.69,2.54,0.0
gin_faranah_centre,1989-02-22,6.6125,,3.4536,,,23.93,38.04,1.12,1.55,0.0
gin_faranah_centre,1989-02-23,6.1512,,2.8344,,,24.07,42.4,1.07,1.67,0.0
gin_faranah_centre,1989-02-24,6.2782,,2.9112,,,24.64,57.67,1.27,2.05,0.0
gin_faranah_centre,1989-02-25,5.994,,3.3648,,,25.3,57.23,1.47,2.33,0.01
gin_faranah_centre,1989-02-26,5.8894,,2.5128,,,25.66,46.14,1.08,1.54,0.94
gin_faranah_centre,1989-02-27,6.3418,,3.7152,,,25.28,42.06,1.25,1.93,0.0
gin_faranah_centre,1989-02-28,5.9597,,3.2352,,,24.67,50.74,1.23,2.22,0.02
gin_faranah_centre,1989-03-01,6.377,,2.6496,,,25.31,68.95,1.72,2.71,0.76
gin_faranah_centre,1989-03-02,6.2038,,2.5992,,,26.23,69.04,1.96,2.89,1.29
gin_faranah_centre,1989-03-03,6.8729,,2.1288,,,26.65,71.18,1.68,2.54,1.56
gin_faranah_centre,1989-03-04,6.4238,,2.6952,,,26.01,70.03,1.73,2.66,0.36
gin_faranah_centre,1989-03-05,6.6187,,2.376,,,25.72,69.04,1.81,2.79,0.91
gin_faranah_centre,1989-03-06,6.3629,,2.6112,,,25.99,65.98,2.1,3.16,1.25
gin_faranah_centre,1989-03-07,6.601,,1.9992,,,26.07,66.25,2.35,3.47,0.53
gin_faranah_centre,1989-03-08,5.8394,,2.7096,,,26.08,70.65,2.12,3.1,1.04
gin_faranah_centre,1989-03-09,6.1234,,2.532,,,26.3,69.68,2.21,3.25,1.16
gin_faranah_centre,1989-03-10,6.1478,,3.4128,,,26.43,63.15,2.74,3.95,0.07
gin_faranah_centre,1989-03-11,6.1526,,3.312,,,25.85,57.29,2.42,3.57,0.01
gin_faranah_centre,1989-03-12,7.2355,,3.0576,,,25.71,55.3,2.67,3.92,0.0
gin_faranah_centre,1989-03-13,7.0087,,2.088,,,25.76,56.37,2.16,3.24,0.01
gin_faranah_centre,1989-03-14,5.7197,,3.3432,,,25.67,60.61,2.93,4.15,0.02
gin_faranah_centre,1989-03-15,6.8054,,2.5248,,,25.19,66.71,2.83,3.99,0.01
gin_faranah_centre,1989-03-16,7.1762,,2.2824,,,26.27,63.41,1.99,2.93,0.01
gin_faranah_centre,1989-03-17,6.6319,,1.9776,,,26.22,62.69,2.09,3.04,0.03
gin_faranah_centre,1989-03-18,6.0991,,2.292,,,27.05,52.84,1.44,2.26,0.13
gin_faranah_centre,1989-03-19,6.1327,,4.6632,,,26.55,64.68,2.01,2.96,3.93
gin_faranah_centre,1989-03-20,4.577,,3.4176,,,26.57,68.88,2.02,2.89,4.42
gin_faranah_centre,1989-03-21,6.1385,,3.1992,,,24.76,76.81,1.95,2.88,1.45
gin_faranah_centre,1989-03-22,4.2146,,4.368,,,25.69,69.28,1.77,2.65,0.0
gin_faranah_centre,1989-03-23,6.1908,,3.0552,,,27.03,56.4,2.01,3.12,0.0
gin_faranah_centre,1989-03-24,6.8686,,2.6376,,,26.38,42.97,1.46,2.14,0.0
gin_faranah_centre,1989-03-25,6.853,,3.4968,,,26.24,38.18,1.27,1.78,0.0
gin_faranah_centre,1989-03-26,7.2182,,3.1128,,,25.69,40.4,1.29,2.1,0.0
gin_faranah_centre,1989-03-27,7.1635,,2.0016,,,25.97,48.34,1.52,2.41,0.04
gin_faranah_centre,1989-03-28,5.9436,,2.9136,,,26.07,41.31,1.41,2.27,0.01
gin_faranah_centre,1989-03-29,6.9497,,2.04,,,26.14,48.57,1.72,2.82,0.48
gin_faranah_centre,1989-03-30,6.7594,,2.424,,,27.07,54.23,2.3,3.41,0.33
gin_faranah_centre,1989-03-31,6.9226,,2.3424,,,26.76,67.72,2.9,4.1,2.43
gin_faranah_centre,1989-04-01,5.3362,,3.42,,,25.57,75.55,2.02,2.92,6.55
gin_faranah_centre,1989-04-02,4.3157,,3.48,,,26.63,66.28,1.66,2.51,0.69
gin_faranah_centre,1989-04-03,7.0361,,2.1912,,,27.43,57.51,1.94,2.88,0.66
gin_faranah_centre,1989-04-04,6.4507,,2.8608,,,27.67,56.39,2.52,3.64,0.03
gin_faranah_centre,1989-04-05,6.2081,,3.4488,,,25.82,66.5,2.5,3.61,1.65
gin_faranah_centre,1989-04-06,6.3876,,3.06,,,27.7,59.09,1.35,2.21,0.72
gin_faranah_centre,1989-04-07,6.5748,,2.0808,,,26.9,65.96,2.56,3.75,2.5
gin_faranah_centre,1989-04-08,7.0634,,2.2968,,,27.21,65.04,2.43,3.52,0.82
gin_faranah_centre,1989-04-09,7.1287,,2.0832,,,27.38,65.59,3.15,4.47,1.1
gin_faranah_centre,1989-04-10,6.9797,,1.728,,,27.63,63.74,2.96,4.25,1.29
gin_faranah_centre,1989-04-11,6.6343,,2.1,,,27.88,60.61,2.81,4.0,0.15
gin_faranah_centre,1989-04-12,6.5023,,2.7816,,,27.82,63.59,2.72,3.87,3.01
gin_faranah_centre,1989-04-13,5.6402,,4.1856,,,27.53,64.97,2.13,3.05,3.63
gin_faranah_centre,1989-04-14,6.3758,,3.1248,,,27.86,66.48,2.64,3.76,2.72
gin_faranah_centre,1989-04-15,5.8423,,3.9312,,,27.01,69.09,3.06,4.39,3.67
gin_faranah_centre,1989-04-16,6.6204,,2.1696,,,26.75,66.55,2.69,3.9,2.13
gin_faranah_centre,1989-04-17,6.6965,,2.2296,,,26.69,66.1,3.37,4.78,1.2
gin_faranah_centre,1989-04-18,6.7747,,2.1144,,,26.63,62.51,2.61,3.79,3.11
gin_faranah_centre,1989-04-19,6.4546,,2.808,,,27.15,57.53,2.2,3.23,0.84
gin_faranah_centre,1989-04-20,6.5196,,3.1608,,,27.78,47.35,1.92,2.89,0.0
gin_faranah_centre,1989-04-21,6.5191,,3.3024,,,28.4,48.08,3.14,4.54,0.0
gin_faranah_centre,1989-04-22,7.3375,,1.7784,,,28.17,55.98,2.97,4.25,0.0
gin_faranah_centre,1989-04-23,6.7685,,2.4672,,,28.34,56.17,3.1,4.41,0.09
gin_faranah_centre,1989-04-24,5.2939,,4.6248,,,28.57,56.63,3.0,4.27,0.01
gin_faranah_centre,1989-04-25,7.2266,,1.9488,,,29.02,53.5,2.05,3.01,0.13
gin_faranah_centre,1989-04-26,6.5297,,1.6512,,,28.59,49.86,1.51,2.33,0.17
gin_faranah_centre,1989-04-27,7.2077,,1.2744,,,26.66,58.59,1.81,2.72,0.03
gin_faranah_centre,1989-04-28,6.085,,3.6744,,,29.24,41.73,2.41,3.57,0.01
gin_faranah_centre,1989-04-29,7.3207,,1.308,,,28.92,50.56,1.55,2.38,0.07
gin_faranah_centre,1989-04-30,6.6552,,2.1792,,,29.5,53.21,3.19,4.55,0.28
gin_faranah_centre,1989-05-01,5.7828,,3.8784,,,28.59,53.18,2.73,3.93,0.02
gin_faranah_centre,1989-05-02,6.4956,,3.2424,,,29.34,55.27,2.26,3.27,0.03
gin_faranah_centre,1989-05-03,6.1195,,4.236,,,29.4,42.29,2.32,3.45,0.01
gin_faranah_centre,1989-05-04,6.3718,,3.5568,,,28.31,39.66,3.11,4.53,0.0
gin_faranah_centre,1989-05-05,7.0994,,1.9824,,,28.44,41.36,3.27,4.72,0.0
gin_faranah_centre,1989-05-06,5.8805,,3.2544,,,29.17,52.69,2.94,4.16,0.18
gin_faranah_centre,1989-05-07,6.7822,,2.3928,,,27.62,64.32,2.66,3.77,0.38
gin_faranah_centre,1989-05-08,6.745,,1.7952,,,28.35,60.11,2.76,3.9,0.09
gin_faranah_centre,1989-05-09,6.649,,2.508,,,29.21,57.81,3.14,4.45,0.28
gin_faranah_centre,1989-05-10,6.911,,1.8312,,,29.56,55.02,2.68,3.85,0.24
gin_faranah_centre,1989-05-11,6.8417,,2.0112,,,28.82,59.88,2.44,3.47,4.78
gin_faranah_centre,1989-05-12,6.2182,,1.9656,,,27.61,67.16,1.7,2.4,4.38
gin_faranah_centre,1989-05-13,6.8071,,2.0544,,,25.66,75.45,1.21,1.87,4.29
gin_faranah_centre,1989-05-14,7.2554,,1.7448,,,27.51,66.18,1.99,2.92,2.79
gin_faranah_centre,1989-05-15,7.1162,,1.752,,,27.5,68.18,2.02,2.95,2.47
gin_faranah_centre,1989-05-16,6.7834,,2.3928,,,27.89,68.34,2.11,3.07,4.22
gin_faranah_centre,1989-05-17,7.175,,2.4816,,,27.58,69.28,2.21,3.23,2.77
gin_faranah_centre,1989-05-18,6.4586,,5.4576,,,26.72,72.22,2.38,3.47,2.64
gin_faranah_centre,1989-05-19,6.359,,4.3008,,,25.22,77.27,2.25,3.33,3.44
gin_faranah_centre,1989-05-20,6.1231,,3.972,,,26.9,71.12,1.25,1.86,3.39
gin_faranah_centre,1989-05-21,6.8496,,2.0568,,,25.25,80.01,1.15,1.77,2.03
gin_faranah_centre,1989-05-22,3.4589,,3.1104,,,26.22,76.63,1.56,2.36,4.81
gin_faranah_centre,1989-05-23,5.7749,,4.7592,,,24.8,84.2,1.88,2.87,4.49
gin_faranah_centre,1989-05-24,6.3214,,3.6768,,,25.0,81.35,1.97,2.95,3.37
gin_faranah_centre,1989-05-25,6.0091,,2.3904,,,25.63,79.57,1.08,1.73,4.69
gin_faranah_centre,1989-05-26,7.111,,1.8288,,,26.71,73.75,1.36,2.15,2.5
gin_faranah_centre,1989-05-27,6.2626,,3.4104,,,26.18,78.96,2.28,3.36,3.68
gin_faranah_centre,1989-05-28,6.6154,,2.628,,,26.59,76.35,2.14,3.21,2.33
gin_faranah_centre,1989-05-29,6.2942,,2.3016,,,25.49,80.51,1.53,2.38,3.76
gin_faranah_centre,1989-05-30,6.6929,,2.3856,,,27.01,73.38,1.92,2.89,3.09
gin_faranah_centre,1989-05-31,5.3604,,3.5928,,,26.24,80.48,2.14,3.21,9.84
gin_faranah_centre,1989-06-01,3.9794,,3.2856,,,27.54,76.67,1.26,2.03,11.9
gin_faranah_centre,1989-06-02,6.4997,,3.5832,,,25.62,85.39,1.54,2.4,13.59
gin_faranah_centre,1989-06-03,4.8091,,3.9624,,,25.82,82.71,0.91,1.57,11.21
gin_faranah_centre,1989-06-04,5.1883,,3.18,,,24.57,86.94,1.17,1.88,8.03
gin_faranah_centre,1989-06-05,6.5326,,2.7864,,,25.35,81.22,1.81,2.87,5.71
gin_faranah_centre,1989-06-06,6.6254,,4.5528,,,24.95,84.49,1.85,2.78,8.0
gin_faranah_centre,1989-06-07,6.071,,4.2528,,,24.52,85.16,1.21,1.91,9.57
gin_faranah_centre,1989-06-08,4.8478,,3.288,,,24.76,86.11,1.59,2.43,4.23
gin_faranah_centre,1989-06-09,5.9762,,4.4688,,,23.8,89.15,1.98,3.04,5.82
gin_faranah_centre,1989-06-10,5.411,,5.1048,,,24.37,87.63,2.11,3.19,11.83
gin_faranah_centre,1989-06-11,4.6174,,4.4352,,,24.6,85.04,1.29,1.92,6.19
gin_faranah_centre,1989-06-12,5.6066,,4.9704,,,24.98,83.02,1.52,2.32,14.45
gin_faranah_centre,1989-06-13,4.2134,,3.864,,,24.94,86.29,1.98,2.95,23.02
gin_faranah_centre,1989-06-14,6.0149,,5.1888,,,25.02,85.41,1.68,2.6,3.97
gin_faranah_centre,1989-06-15,5.5891,,4.9392,,,25.11,85.12,1.85,2.8,8.19
gin_faranah_centre,1989-06-16,5.4214,,5.3016,,,23.32,91.28,2.0,3.13,7.14
gin_faranah_centre,1989-06-17,4.7131,,3.84,,,25.05,82.72,1.35,2.04,27.17
gin_faranah_centre,1989-06-18,6.0794,,4.5024,,,24.56,85.88,1.14,1.85,14.73
gin_faranah_centre,1989-06-19,6.5849,,3.132,,,24.65,84.32,1.83,2.81,3.97
gin_faranah_centre,1989-06-20,6.8021,,1.4952,,,24.61,85.59,1.6,2.46,8.25
gin_faranah_centre,1989-06-21,6.0358,,4.296,,,24.18,88.91,1.19,1.9,22.56
gin_faranah_centre,1989-06-22,2.9621,,2.4408,,,23.94,88.23,2.0,3.04,2.21
gin_faranah_centre,1989-06-23,6.2556,,3.6072,,,23.01,88.74,2.05,3.14,14.97
gin_faranah_centre,1989-06-24,5.5838,,2.6592,,,22.93,89.89,1.47,2.31,9.18
gin_faranah_centre,1989-06-25,5.0863,,4.596,,,23.91,84.85,1.11,1.69,19.5
gin_faranah_centre,1989-06-26,5.6362,,4.584,,,23.67,87.61,1.76,2.67,16.15
gin_faranah_centre,1989-06-27,5.9842,,5.1408,,,24.1,81.2,1.72,2.61,5.34
gin_faranah_centre,1989-06-28,6.2614,,3.4032,,,24.32,84.83,1.64,2.61,16.97
gin_faranah_centre,1989-06-29,4.6298,,3.6672,,,24.05,89.53,1.93,2.9,11.62
gin_faranah_centre,1989-06-30,4.7614,,4.6848,,,22.43,92.06,2.06,3.06,30.54
gin_faranah_centre,1989-07-01,5.298,,5.0496,,,23.55,88.87,1.62,2.44,46.07
gin_faranah_centre,1989-07-02,3.5878,,3.204,,,23.56,90.17,1.85,2.85,44.65
gin_faranah_centre,1989-07-03,6.053,,4.2072,,,23.33,87.04,1.66,2.57,8.47
gin_faranah_centre,1989-07-04,5.6436,,4.3464,,,24.05,87.22,1.94,2.93,15.82
gin_faranah_centre,1989-07-05,6.1766,,2.9688,,,24.0,89.25,1.7,2.62,3.96
gin_faranah_centre,1989-07-06,6.4111,,3.5568,,,23.73,86.61,2.27,3.41,7.47
gin_faranah_centre,1989-07-07,6.5902,,2.208,,,24.44,81.32,1.33,1.95,9.59
gin_faranah_centre,1989-07-08,5.2646,,4.7568,,,23.75,89.69,1.71,2.61,19.03
gin_faranah_centre,1989-07-09,4.9474,,4.3008,,,24.23,89.21,2.97,4.42,8.56
gin_faranah_centre,1989-07-10,5.5752,,4.74,,,23.78,89.86,3.47,5.17,20.08
gin_faranah_centre,1989-07-11,5.2361,,4.6176,,,23.32,88.89,2.34,3.47,7.85
gin_faranah_centre,1989-07-12,5.3434,,5.0112,,,22.79,88.28,2.16,3.28,19.65
gin_faranah_centre,1989-07-13,4.937,,3.7008,,,23.23,83.91,1.29,2.07,9.54
gin_faranah_centre,1989-07-14,5.316,,4.5264,,,23.23,84.96,1.22,1.98,9.84
gin_faranah_centre,1989-07-15,4.9044,,4.4616,,,24.25,82.23,1.17,1.83,8.27
gin_faranah_centre,1989-07-16,5.3138,,5.0208,,,22.34,92.41,2.33,3.55,7.62
gin_faranah_centre,1989-07-17,4.9706,,4.3728,,,23.71,88.16,1.81,2.77,4.42
gin_faranah_centre,1989-07-18,6.3605,,3.48,,,23.55,86.97,1.02,1.69,2.39
gin_faranah_centre,1989-07-19,4.8158,,4.8696,,,22.95,87.96,1.18,2.0,6.35
gin_faranah_centre,1989-07-20,4.83,,4.7808,,,23.16,88.08,2.21,3.38,10.77
gin_faranah_centre,1989-07-21,5.2229,,4.596,,,22.74,90.16,2.18,3.37,5.96
gin_faranah_centre,1989-07-22,5.7367,,4.5792,,,23.95,86.49,1.57,2.35,12.43
gin_faranah_centre,1989-07-23,3.816,,3.1296,,,23.94,84.74,0.92,1.39,4.45
gin_faranah_centre,1989-07-24,5.85,,4.3176,,,23.44,86.71,0.54,0.92,24.73
gin_faranah_centre,1989-07-25,5.9239,,3.1872,,,23.22,89.56,2.58,3.85,17.64
gin_faranah_centre,1989-07-26,4.9831,,4.9896,,,23.01,88.88,2.05,3.11,6.82
gin_faranah_centre,1989-07-27,4.9901,,4.3056,,,23.75,89.42,2.02,3.04,7.02
gin_faranah_centre,1989-07-28,5.7938,,3.0816,,,22.93,92.83,2.19,3.32,13.47
gin_faranah_centre,1989-07-29,6.4682,,3.3672,,,23.81,86.86,1.77,2.73,7.13
gin_faranah_centre,1989-07-30,6.4891,,1.9656,,,23.2,92.52,1.94,3.04,37.72
gin_faranah_centre,1989-07-31,6.1445,,5.5704,,,22.93,92.05,2.06,3.16,38.78
gin_faranah_centre,1989-08-01,4.2636,,4.1232,,,23.07,90.43,3.3,4.94,34.64
gin_faranah_centre,1989-08-02,4.2108,,3.8952,,,22.33,89.61,1.62,2.5,11.11
gin_faranah_centre,1989-08-03,2.8001,,1.5072,,,22.74,90.16,2.23,3.45,27.2
gin_faranah_centre,1989-08-04,6.5923,,2.7552,,,24.54,86.75,1.49,2.28,6.34
gin_faranah_centre,1989-08-05,4.075,,3.0576,,,23.36,89.63,3.35,4.98,19.94
gin_faranah_centre,1989-08-06,5.7398,,4.7976,,,23.22,90.07,2.43,3.71,30.65
gin_faranah_centre,1989-08-07,5.0446,,4.9416,,,22.85,92.7,2.92,4.4,21.66
gin_faranah_centre,1989-08-08,5.069,,4.6104,,,22.99,90.5,1.58,2.48,24.97
gin_faranah_centre,1989-08-09,4.5514,,3.6504,,,22.72,91.31,1.8,2.83,36.71
gin_faranah_centre,1989-08-10,4.8091,,4.4928,,,22.64,92.18,3.03,4.54,19.89
gin_faranah_centre,1989-08-11,5.125,,4.5864,,,22.26,92.3,2.61,3.93,23.95
gin_faranah_centre,1989-08-12,5.059,,4.884,,,22.68,90.22,2.9,4.35,9.25
gin_faranah_centre,1989-08-13,5.7924,,4.7256,,,23.16,87.65,2.25,3.38,6.73
gin_faranah_centre,1989-08-14,4.553,,4.1448,,,23.37,89.66,1.68,2.62,39.14
gin_faranah_centre,1989-08-15,5.1122,,4.1448,,,23.52,89.45,1.69,2.59,47.55
gin_faranah_centre,1989-08-16,4.86,,4.8336,,,22.82,92.78,2.74,4.12,22.78
gin_faranah_centre,1989-08-17,6.6526,,3.4272,,,22.78,90.69,2.41,3.62,32.03
gin_faranah_centre,1989-08-18,5.0405,,4.188,,,22.02,94.68,2.79,4.2,23.83
gin_faranah_centre,1989-08-19,6.3334,,4.0848,,,23.14,90.34,2.86,4.29,13.94
gin_faranah_centre,1989-08-20,5.5356,,4.296,,,23.16,91.09,3.5,5.21,34.13
gin_faranah_centre,1989-08-21,4.6961,,4.4496,,,22.38,91.22,2.69,4.08,29.7
