localite,annee,mois,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m
gin_kindia,1996,2,6.0103,,2.6688,,,28.15,54.95,2.01,2.8
gin_kindia,1996,3,5.8865,,3.0314,,,29.36,49.26,2.34,3.19
gin_kindia,1996,4,6.487,,2.7643,,,28.75,57.27,2.2,3.02
gin_kindia,1996,5,5.9741,,3.1296,,,27.75,71.59,1.84,2.6
gin_kindia,1996,6,5.0623,,4.0932,,,25.01,89.71,1.55,2.36
gin_kindia,1996,7,4.7225,,4.0116,,,23.96,91.13,1.81,2.75
gin_kindia,1996,8,4.8828,,4.3342,,,23.62,92.71,2.22,3.36
gin_kindia,1996,9,5.0009,,4.2096,,,23.95,92.52,1.96,2.97
gin_kindia,1996,10,5.2961,,3.5501,,,24.64,88.2,1.02,1.65
gin_kindia,1996,11,5.5253,,2.5219,,,24.0,79.5,1.02,1.7
gin_kindia,1996,12,5.3335,,2.0722,,,23.97,72.46,1.16,1.91
gin_kindia,1997,1,5.7461,,2.4751,,,26.5,62.43,1.56,2.4
gin_kindia,1997,2,6.0475,,2.7854,,,27.01,54.85,1.74,2.56
gin_kindia,1997,3,6.2551,,3.0082,,,27.81,55.45,1.79,2.57
gin_kindia,1997,4,6.4829,,2.849,,,26.22,72.65,1.6,2.31
gin_kindia,1997,5,5.6213,,3.2148,,,25.42,84.92,1.36,2.06
gin_kindia,1997,6,4.8751,,4.0406,,,24.51,90.98,1.69,2.54
gin_kindia,1997,7,4.7621,,4.2391,,,23.71,91.87,2.27,3.39
gin_kindia,1997,8,4.7249,,4.267,,,23.69,93.0,2.31,3.49
gin_kindia,1997,9,5.2169,,3.984,,,24.29,91.51,1.73,2.64
gin_kindia,1997,10,5.196,,3.4586,,,25.07,88.74,1.04,1.7
gin_kindia,1997,11,5.2114,,2.9952,,,24.78,82.71,1.02,1.67
gin_kindia,1997,12,5.2766,,2.1293,,,24.18,66.7,1.05,1.74
gin_kindia,1998,1,5.4194,,2.4514,,,25.85,49.89,1.5,2.35
gin_kindia,1998,2,6.2422,,2.7094,,,29.49,52.62,1.79,2.58
gin_kindia,1998,3,6.0554,,3.2779,,,29.91,48.96,2.07,2.87
gin_kindia,1998,4,6.4267,,2.8726,,,30.23,54.48,2.5,3.38
gin_kindia,1998,5,5.5978,,3.9907,,,29.67,59.61,2.1,2.88
gin_kindia,1998,6,5.1386,,4.1522,,,26.42,81.35,1.62,2.36
gin_kindia,1998,7,4.937,,4.3265,,,24.26,92.01,2.19,3.29
gin_kindia,1998,8,4.5235,,4.0973,,,23.7,92.88,2.35,3.53
gin_kindia,1998,9,4.9759,,4.0306,,,24.09,92.65,2.08,3.16
gin_kindia,1998,10,5.2248,,3.6154,,,25.11,88.81,1.26,1.99
gin_kindia,1998,11,5.6095,,2.5361,,,24.53,76.83,0.96,1.6
gin_kindia,1998,12,5.1698,,2.1919,,,24.72,67.29,1.24,2.02
gin_kindia,1999,1,5.4926,,2.5212,,,26.71,53.78,1.57,2.38
gin_kindia,1999,2,6.1375,,2.6234,,,28.22,46.98,1.66,2.42
gin_kindia,1999,3,6.7061,,2.7142,,,29.12,52.16,2.11,2.88
gin_kindia,1999,4,6.239,,2.969,,,29.11,53.84,2.35,3.19
gin_kindia,1999,5,5.8229,,3.0926,,,26.87,75.63,1.56,2.24
gin_kindia,1999,6,5.4002,,3.4474,,,25.03,88.82,1.24,1.9
gin_kindia,1999,7,4.8242,,4.2144,,,23.83,91.99,1.93,2.91
gin_kindia,1999,8,4.3682,,4.1806,,,23.18,93.69,2.51,3.78
gin_kindia,1999,9,4.7966,,3.949,,,23.93,91.98,1.78,2.72
gin_kindia,1999,10,5.1646,,3.7241,,,24.22,89.69,1.41,2.19
gin_kindia,1999,11,5.0489,,2.9695,,,24.09,81.03,1.04,1.71
gin_kindia,1999,12,5.3657,,2.0316,,,23.47,63.27,1.25,2.06
gin_kindia,2000,1,5.4511,,2.4007,,,26.69,63.64,1.49,2.25
gin_kindia,2000,2,6.167,,2.5373,,,27.39,48.2,1.66,2.46
gin_kindia,2000,3,6.5779,,2.9486,,,28.98,50.24,1.99,2.79
gin_kindia,2000,4,5.9376,,3.0588,,,28.34,62.45,2.31,3.15
gin_kindia,2000,5,5.7989,,3.2042,,,28.62,64.78,1.84,2.57
gin_kindia,2000,6,5.0568,,3.9026,,,25.26,86.44,1.42,2.13
gin_kindia,2000,7,4.842,,4.2055,,,23.82,91.35,2.01,3.03
gin_kindia,2000,8,4.6961,,4.1938,,,23.45,92.27,2.01,3.04
gin_kindia,2000,9,4.9819,,4.1352,,,24.09,91.24,1.58,2.42
gin_kindia,2000,10,5.0453,,3.762,,,24.24,88.83,1.13,1.8
gin_kindia,2000,11,5.1461,,2.4197,,,24.0,81.75,0.9,1.49
gin_kindia,2000,12,5.3561,,2.1238,,,23.67,66.51,1.07,1.79
gin_kindia,2001,1,5.7955,5.2174,2.0597,0.66,0.13,25.51,56.92,1.27,2.03
gin_kindia,2001,2,6.1846,4.6339,2.5466,0.65,0.13,27.47,46.89,1.65,2.44
gin_kindia,2001,3,6.7123,5.3575,2.3369,0.66,0.14,28.87,55.09,2.41,3.29
gin_kindia,2001,4,6.5686,4.2274,2.76,0.63,0.12,28.88,57.42,2.35,3.2
gin_kindia,2001,5,6.041,3.6703,2.6914,0.58,0.14,27.9,66.72,2.01,2.79
gin_kindia,2001,6,5.2248,2.309,2.7718,0.51,0.16,25.99,79.47,1.83,2.63
gin_kindia,2001,7,4.8384,1.6301,2.7929,0.47,0.17,24.36,88.29,2.18,3.24
gin_kindia,2001,8,4.4633,1.121,2.7302,0.43,0.19,23.69,92.47,2.34,3.52
gin_kindia,2001,9,5.2426,2.4893,2.6638,0.51,0.17,24.09,90.28,1.64,2.52
gin_kindia,2001,10,5.3659,3.3374,2.4425,0.55,0.16,24.87,88.5,1.04,1.68
gin_kindia,2001,11,5.1173,3.8088,2.1845,0.57,0.14,24.45,84.38,1.03,1.72
gin_kindia,2001,12,5.0863,4.4945,1.9313,0.6,0.12,24.87,68.34,1.22,2.01
gin_kindia,2002,1,5.3657,4.3145,2.1617,0.61,0.12,26.02,55.39,1.58,2.43
gin_kindia,2002,2,6.0588,4.6238,2.4269,0.63,0.12,28.28,52.43,1.88,2.66
gin_kindia,2002,3,6.3586,4.4023,2.5913,0.62,0.13,29.07,53.07,2.33,3.19
gin_kindia,2002,4,6.4682,4.1556,2.7514,0.62,0.14,29.46,50.42,2.36,3.22
gin_kindia,2002,5,6.1565,3.7284,2.7646,0.59,0.13,29.53,56.63,2.48,3.39
gin_kindia,2002,6,4.8847,1.9195,2.6736,0.48,0.17,25.95,81.81,2.0,2.89
gin_kindia,2002,7,4.771,1.8007,2.6489,0.46,0.19,24.81,88.84,1.83,2.75
gin_kindia,2002,8,4.5233,1.565,2.6208,0.44,0.2,24.07,91.41,2.08,3.14
gin_kindia,2002,9,5.207,2.5392,2.6635,0.51,0.17,24.32,90.07,1.6,2.45
gin_kindia,2002,10,5.2049,2.9362,2.4835,0.54,0.17,24.43,88.54,1.23,1.97
gin_kindia,2002,11,5.6729,5.0426,2.0825,0.63,0.14,25.6,78.91,1.22,1.96
gin_kindia,2002,12,5.3904,5.1286,1.8583,0.63,0.13,26.15,50.31,1.68,2.67
gin_kindia,2003,1,5.0914,4.0457,2.0578,0.58,0.13,27.45,41.72,1.61,2.43
gin_kindia,2003,2,6.3305,5.5253,2.1281,0.66,0.12,29.08,47.12,1.86,2.63
gin_kindia,2003,3,6.4418,4.4234,2.676,0.63,0.14,29.29,50.3,2.09,2.87
gin_kindia,2003,4,6.3998,4.2072,2.6515,0.61,0.13,29.35,54.48,2.41,3.27
gin_kindia,2003,5,5.8301,3.0422,2.8476,0.56,0.13,29.27,61.29,2.37,3.24
gin_kindia,2003,6,4.8967,1.9901,2.6815,0.48,0.16,26.45,77.65,1.93,2.75
gin_kindia,2003,7,4.5113,1.3044,2.6786,0.44,0.19,24.4,88.05,2.31,3.42
gin_kindia,2003,8,4.2646,1.007,2.6556,0.41,0.19,23.78,93.0,2.44,3.68
gin_kindia,2003,9,5.1031,2.4094,2.6266,0.5,0.17,24.23,90.6,1.76,2.7
gin_kindia,2003,10,5.1125,2.8322,2.515,0.53,0.15,24.98,89.52,1.21,1.91
gin_kindia,2003,11,5.1324,3.9144,2.0976,0.57,0.14,24.72,82.07,1.03,1.71
gin_kindia,2003,12,5.3208,4.8535,1.9495,0.62,0.12,24.78,62.39,1.35,2.24
gin_kindia,2004,1,5.4053,4.7539,2.0306,0.61,0.13,26.94,45.75,1.81,2.79
gin_kindia,2004,2,5.6755,3.594,2.6633,0.59,0.13,28.62,46.54,1.85,2.66
gin_kindia,2004,3,6.0857,3.3358,2.9515,0.6,0.14,29.34,50.05,2.07,2.86
gin_kindia,2004,4,6.2438,3.773,2.8042,0.59,0.13,29.29,56.38,2.15,2.92
gin_kindia,2004,5,5.82,3.288,2.7266,0.56,0.15,28.44,65.61,2.12,2.92
gin_kindia,2004,6,5.2363,2.4677,2.688,0.51,0.15,26.12,80.43,1.78,2.58
gin_kindia,2004,7,4.5581,1.693,2.5169,0.44,0.17,23.94,90.87,2.13,3.2
gin_kindia,2004,8,4.9226,2.1216,2.599,0.47,0.15,23.91,93.18,2.3,3.49
gin_kindia,2004,9,5.0878,2.3254,2.6458,0.5,0.17,24.51,90.2,1.54,2.38
gin_kindia,2004,10,5.347,3.2875,2.4581,0.55,0.16,24.95,88.94,1.06,1.71
gin_kindia,2004,11,5.3458,4.098,2.2214,0.6,0.13,24.46,83.95,1.02,1.7
gin_kindia,2004,12,5.1422,4.1966,2.13,0.6,0.11,24.92,74.46,1.09,1.84
gin_kindia,2005,1,5.1809,3.4126,2.549,0.59,0.12,25.57,49.04,1.52,2.43
gin_kindia,2005,2,5.4178,3.6295,2.3918,0.57,0.13,28.49,56.59,1.66,2.42
gin_kindia,2005,3,6.372,4.5955,2.4866,0.62,0.13,29.54,56.42,2.08,2.86
gin_kindia,2005,4,6.2774,3.6492,2.8891,0.6,0.13,29.63,58.27,2.38,3.24
gin_kindia,2005,5,5.5546,2.9059,2.706,0.53,0.14,27.45,73.26,1.63,2.33
gin_kindia,2005,6,4.566,1.7237,2.5368,0.44,0.15,25.02,88.98,1.79,2.66
gin_kindia,2005,7,4.8478,2.328,2.4955,0.47,0.16,24.12,92.13,2.2,3.32
gin_kindia,2005,8,4.6558,1.7678,2.5481,0.45,0.17,23.79,93.08,2.3,3.48
gin_kindia,2005,9,4.9186,2.317,2.5351,0.48,0.15,24.66,90.91,1.71,2.62
gin_kindia,2005,10,5.3232,2.9414,2.5534,0.55,0.16,24.72,89.46,1.2,1.92
gin_kindia,2005,11,5.3544,4.099,2.2579,0.6,0.13,24.81,82.89,1.01,1.71
gin_kindia,2005,12,5.4379,5.1564,1.8818,0.64,0.11,24.07,73.09,1.19,2.03
gin_kindia,2006,1,5.5337,4.8043,2.1082,0.63,0.12,26.03,61.3,1.5,2.33
gin_kindia,2006,2,5.916,4.873,2.1514,0.62,0.12,28.54,51.91,1.82,2.6
gin_kindia,2006,3,6.2772,4.3771,2.5337,0.61,0.13,29.19,53.38,2.1,2.87
gin_kindia,2006,4,6.1387,3.5009,2.8714,0.58,0.12,28.68,59.82,2.17,2.97
gin_kindia,2006,5,5.8354,3.4999,2.6321,0.56,0.14,28.07,65.49,2.03,2.83
gin_kindia,2006,6,5.016,2.1732,2.6779,0.49,0.16,25.88,82.51,1.57,2.33
gin_kindia,2006,7,4.8348,2.2898,2.4446,0.47,0.16,24.7,89.17,1.92,2.89
gin_kindia,2006,8,4.5653,1.6658,2.5286,0.44,0.19,23.88,93.19,2.71,4.06
gin_kindia,2006,9,5.0686,2.2262,2.6962,0.5,0.17,24.19,91.14,1.72,2.64
gin_kindia,2006,10,5.1869,2.8361,2.561,0.54,0.16,25.02,89.94,1.15,1.82
gin_kindia,2006,11,5.7586,5.2394,2.0064,0.64,0.14,24.39,78.85,1.12,1.85
gin_kindia,2006,12,5.4283,4.7102,2.1295,0.64,0.12,24.02,57.02,1.45,2.4
gin_kindia,2007,1,5.4466,3.6648,2.6136,0.62,0.12,25.88,43.42,1.7,2.65
gin_kindia,2007,2,5.9599,4.4282,2.3904,0.62,0.12,28.08,53.78,1.79,2.58
gin_kindia,2007,3,6.2688,3.7289,2.9124,0.61,0.13,29.27,51.87,2.17,3.01
gin_kindia,2007,4,6.4445,3.7858,3.0367,0.61,0.12,29.28,53.55,2.52,3.44
gin_kindia,2007,5,5.7091,2.9033,2.8649,0.55,0.14,27.77,70.78,1.84,2.59
gin_kindia,2007,6,5.1074,2.345,2.6844,0.5,0.15,25.76,83.11,1.82,2.67
gin_kindia,2007,7,4.5581,1.7191,2.4888,0.44,0.16,24.2,90.75,2.13,3.21
gin_kindia,2007,8,4.3702,1.469,2.5097,0.42,0.21,23.58,93.41,2.24,3.4
gin_kindia,2007,9,5.0587,2.3153,2.5999,0.49,0.16,24.2,90.86,1.78,2.74
gin_kindia,2007,10,5.2992,3.2849,2.4454,0.55,0.17,24.68,88.13,1.02,1.66
gin_kindia,2007,11,5.4264,4.2269,2.2279,0.61,0.13,24.74,77.71,1.13,1.86
gin_kindia,2007,12,5.5634,5.5241,1.8144,0.65,0.12,25.64,59.44,1.47,2.34
gin_kindia,2008,1,5.7144,4.9044,2.185,0.65,0.13,26.32,39.82,1.65,2.54
gin_kindia,2008,2,5.8721,3.8462,2.7149,0.61,0.12,28.4,53.36,1.76,2.52
gin_kindia,2008,3,6.3912,4.3236,2.7278,0.63,0.13,29.17,55.57,2.24,3.07
gin_kindia,2008,4,6.114,3.0967,3.1296,0.58,0.12,29.62,54.63,2.3,3.12
gin_kindia,2008,5,5.6743,3.0142,2.801,0.54,0.14,27.73,69.46,1.9,2.67
gin_kindia,2008,6,4.8528,2.1562,2.5889,0.47,0.16,25.69,83.32,1.64,2.45
gin_kindia,2008,7,4.6606,2.0323,2.4821,0.45,0.17,24.05,91.38,1.95,2.96
gin_kindia,2008,8,4.507,1.505,2.58,0.43,0.18,23.75,92.63,2.17,3.28
gin_kindia,2008,9,4.9769,2.0328,2.7365,0.49,0.17,24.41,91.31,1.6,2.48
gin_kindia,2008,10,4.8718,2.3717,2.5313,0.5,0.15,24.75,88.89,1.15,1.83
gin_kindia,2008,11,5.748,4.9027,2.2051,0.64,0.12,24.87,76.13,1.13,1.86
gin_kindia,2008,12,5.353,4.6246,2.1295,0.63,0.12,25.78,66.5,1.29,2.11
gin_kindia,2009,1,5.4653,4.6087,2.1514,0.62,0.13,26.44,43.43,1.55,2.4
gin_kindia,2009,2,5.9429,4.357,2.5546,0.62,0.12,28.44,48.48,1.8,2.55
gin_kindia,2009,3,6.5366,4.7179,2.5704,0.64,0.12,29.65,48.58,2.2,2.99
gin_kindia,2009,4,6.498,4.039,2.9304,0.62,0.12,29.72,49.83,2.29,3.1
gin_kindia,2009,5,5.9059,3.5506,2.7079,0.57,0.13,28.44,64.12,2.0,2.78
gin_kindia,2009,6,5.2133,2.3928,2.711,0.51,0.15,25.2,88.78,1.41,2.13
gin_kindia,2009,7,4.6752,1.9603,2.5025,0.45,0.15,24.43,91.02,1.86,2.81
gin_kindia,2009,8,4.6234,1.4501,2.663,0.45,0.17,23.8,93.71,2.32,3.51
gin_kindia,2009,9,4.758,1.775,2.6743,0.47,0.17,24.52,91.02,1.7,2.61
gin_kindia,2009,10,5.2142,3.1061,2.4778,0.54,0.16,24.95,87.92,1.12,1.79
gin_kindia,2009,11,5.2368,4.188,2.113,0.58,0.14,24.34,80.56,1.09,1.78
gin_kindia,2009,12,5.2704,4.6886,2.0892,0.62,0.12,24.35,65.16,1.21,1.99
gin_kindia,2010,1,5.6042,4.8456,2.1034,0.64,0.12,26.35,54.82,1.32,2.06
gin_kindia,2010,2,5.9436,4.2763,2.5411,0.62,0.13,29.48,49.18,1.84,2.62
gin_kindia,2010,3,5.8721,3.2393,2.8147,0.57,0.14,29.88,53.96,2.06,2.8
gin_kindia,2010,4,5.8942,2.8994,3.0506,0.56,0.13,29.21,63.63,1.9,2.64
gin_kindia,2010,5,5.3122,2.262,2.814,0.51,0.14,27.53,77.35,1.45,2.11
gin_kindia,2010,6,5.071,2.2241,2.6938,0.49,0.16,26.19,83.14,1.36,2.04
gin_kindia,2010,7,4.7136,1.7278,2.639,0.46,0.17,24.31,91.05,1.92,2.92
gin_kindia,2010,8,4.6565,1.6966,2.5759,0.45,0.2,23.91,92.53,2.19,3.31
gin_kindia,2010,9,4.685,1.7933,2.6057,0.46,0.16,24.14,91.05,1.64,2.52
gin_kindia,2010,10,5.0537,2.7442,2.4941,0.52,0.17,24.8,88.8,1.27,2.02
gin_kindia,2010,11,5.5217,4.7839,1.9937,0.62,0.14,24.87,81.19,1.14,1.86
gin_kindia,2010,12,5.1876,4.7467,1.8576,0.61,0.12,24.98,69.65,1.08,1.74
gin_kindia,2011,1,5.298,4.0008,2.2584,0.6,0.12,26.27,53.06,1.44,2.2
gin_kindia,2011,2,6.3485,5.4283,2.1725,0.67,0.12,29.06,45.91,1.83,2.63
gin_kindia,2011,3,6.498,4.8024,2.5702,0.64,0.13,29.85,50.48,2.08,2.83
gin_kindia,2011,4,6.3307,3.7702,2.981,0.6,0.13,29.83,52.26,2.27,3.1
gin_kindia,2011,5,5.5961,2.8949,2.7958,0.54,0.14,27.83,71.61,1.61,2.28
gin_kindia,2011,6,4.8943,1.9366,2.7017,0.48,0.14,26.27,80.81,1.48,2.19
gin_kindia,2011,7,4.3757,1.6507,2.4139,0.43,0.16,24.34,90.81,1.73,2.63
gin_kindia,2011,8,4.561,1.7609,2.496,0.44,0.16,23.94,91.62,2.27,3.42
gin_kindia,2011,9,5.1739,2.413,2.6753,0.51,0.17,24.47,90.38,1.36,2.12
gin_kindia,2011,10,5.2162,2.6645,2.6107,0.54,0.16,25.1,87.28,1.14,1.84
gin_kindia,2011,11,5.3839,4.3114,2.1535,0.6,0.13,25.23,80.28,0.92,1.51
gin_kindia,2011,12,5.4727,4.7834,2.1389,0.64,0.12,24.83,53.19,1.36,2.17
gin_kindia,2012,1,5.772,4.9886,2.2099,0.65,0.12,26.73,42.91,1.64,2.47
gin_kindia,2012,2,5.4888,3.3888,2.6455,0.57,0.13,27.25,47.16,1.85,2.68
gin_kindia,2012,3,6.06,3.0948,3.1985,0.59,0.13,28.99,49.68,2.12,2.95
gin_kindia,2012,4,6.2443,3.7147,2.8562,0.59,0.13,28.34,57.78,2.03,2.79
gin_kindia,2012,5,5.6225,2.6978,2.8622,0.54,0.14,26.61,77.49,1.65,2.38
gin_kindia,2012,6,4.728,2.0131,2.5193,0.46,0.16,24.78,89.19,1.47,2.24
gin_kindia,2012,7,4.3793,1.6594,2.4521,0.43,0.16,23.77,93.29,2.28,3.43
gin_kindia,2012,8,4.4604,1.5665,2.5342,0.43,0.17,23.65,92.93,2.2,3.33
gin_kindia,2012,9,4.747,2.0818,2.4893,0.46,0.17,23.9,91.54,1.74,2.69
gin_kindia,2012,10,4.9214,2.6582,2.4209,0.51,0.17,24.65,88.85,1.16,1.85
gin_kindia,2012,11,4.9843,3.72,2.1578,0.56,0.14,24.98,87.32,0.95,1.53
gin_kindia,2012,12,5.2855,4.7755,1.9685,0.62,0.12,23.27,67.98,1.35,2.25
gin_kindia,2013,1,5.4895,4.7112,2.0846,0.62,0.12,25.29,51.17,1.47,2.36
gin_kindia,2013,2,6.3082,5.1785,2.2807,0.66,0.12,28.33,50.04,1.81,2.61
gin_kindia,2013,3,6.7152,5.4914,2.2906,0.66,0.13,29.61,52.07,2.38,3.24
gin_kindia,2013,4,6.7231,4.7786,2.6381,0.64,0.12,29.35,51.08,2.26,3.09
gin_kindia,2013,5,5.7305,3.096,2.7454,0.55,0.14,27.83,71.18,1.88,2.64
gin_kindia,2013,6,4.9222,2.2834,2.5548,0.48,0.17,24.97,90.75,1.59,2.41
gin_kindia,2013,7,4.644,1.8545,2.5229,0.45,0.16,24.22,92.23,1.85,2.8
gin_kindia,2013,8,4.0291,0.9682,2.4943,0.39,0.19,23.57,93.48,2.23,3.37
gin_kindia,2013,9,4.8247,1.8494,2.6688,0.47,0.17,24.34,91.58,1.66,2.55
gin_kindia,2013,10,5.0587,2.7806,2.4941,0.52,0.16,24.75,88.72,1.12,1.78
gin_kindia,2013,11,5.5322,4.6963,2.1012,0.62,0.14,24.38,79.68,0.99,1.63
gin_kindia,2013,12,5.4144,5.1802,1.8718,0.63,0.12,23.35,69.93,1.32,2.21
gin_kindia,2014,1,5.5942,4.9099,2.0748,0.63,0.13,26.62,57.33,1.45,2.2
gin_kindia,2014,2,6.257,4.8247,2.4538,0.66,0.12,28.23,47.56,1.77,2.55
gin_kindia,2014,3,6.7915,5.0878,2.5742,0.66,0.13,28.5,48.29,2.18,3.01
gin_kindia,2014,4,6.7644,4.8182,2.7022,0.64,0.13,28.65,56.83,2.13,2.96
gin_kindia,2014,5,5.4612,2.8157,2.675,0.52,0.14,27.27,72.81,1.77,2.51
gin_kindia,2014,6,5.189,2.4173,2.6875,0.5,0.15,25.47,89.07,1.44,2.2
gin_kindia,2014,7,4.6397,1.805,2.5433,0.45,0.16,24.48,91.81,1.93,2.91
gin_kindia,2014,8,4.3829,1.4162,2.5656,0.42,0.17,23.68,92.55,2.01,3.05
gin_kindia,2014,9,4.9361,2.1499,2.6508,0.48,0.19,24.19,91.44,1.65,2.53
gin_kindia,2014,10,5.0897,2.7919,2.4991,0.53,0.17,24.76,89.62,1.03,1.68
gin_kindia,2014,11,4.9807,3.4754,2.239,0.56,0.14,24.95,84.11,0.87,1.43
gin_kindia,2014,12,5.1062,4.1522,2.1122,0.6,0.12,23.71,67.76,1.29,2.15
gin_kindia,2015,1,5.3098,3.6175,2.4814,0.6,0.12,25.46,53.68,1.5,2.35
gin_kindia,2015,2,6.1534,5.1665,2.1943,0.64,0.12,28.4,50.81,1.9,2.67
gin_kindia,2015,3,6.3814,4.1357,2.8687,0.62,0.12,29.43,45.22,2.13,2.94
gin_kindia,2015,4,6.156,3.1738,3.1757,0.59,0.12,29.3,54.53,2.29,3.11
gin_kindia,2015,5,5.8246,3.0086,2.8162,0.56,0.13,27.09,75.77,1.68,2.4
gin_kindia,2015,6,4.9776,1.9445,2.754,0.48,0.15,25.12,89.78,1.43,2.17
gin_kindia,2015,7,4.4844,1.7508,2.4557,0.44,0.18,24.14,92.8,1.99,3.01
gin_kindia,2015,8,4.5142,1.4834,2.5927,0.44,0.17,24.18,92.73,2.08,3.17
gin_kindia,2015,9,4.9207,1.9747,2.6609,0.48,0.18,24.45,91.83,1.71,2.62
gin_kindia,2015,10,5.1024,2.7547,2.5402,0.53,0.16,25.09,89.49,1.13,1.8
gin_kindia,2015,11,5.5162,4.4988,2.183,0.62,0.14,24.85,80.18,1.12,1.8
gin_kindia,2015,12,4.7803,3.0077,2.382,0.56,0.12,23.27,61.79,1.4,2.33
gin_kindia,2016,1,4.7285,3.5244,2.0726,0.54,0.13,26.0,51.73,1.69,2.64
gin_kindia,2016,2,5.8822,3.6017,2.8265,0.62,0.12,28.2,43.61,1.71,2.52
gin_kindia,2016,3,6.7406,5.3712,2.401,0.66,0.13,30.1,49.44,2.14,2.93
gin_kindia,2016,4,6.6415,4.6505,2.6446,0.63,0.12,29.92,52.91,2.1,2.88
gin_kindia,2016,5,6.0739,3.6605,2.6837,0.58,0.14,27.66,69.27,1.93,2.71
gin_kindia,2016,6,5.0129,2.0551,2.7293,0.49,0.15,25.23,88.74,1.63,2.45
gin_kindia,2016,7,4.345,1.3716,2.5231,0.42,0.17,24.03,93.19,1.98,3.0
gin_kindia,2016,8,4.6692,1.7736,2.5613,0.45,0.19,24.12,92.61,1.86,2.85
gin_kindia,2016,9,4.9008,1.9608,2.658,0.48,0.17,24.39,90.89,1.57,2.44
gin_kindia,2016,10,5.2435,2.9045,2.5658,0.54,0.16,25.28,88.87,1.06,1.72
gin_kindia,2016,11,5.2774,3.9679,2.2231,0.59,0.13,24.88,81.32,1.06,1.73
gin_kindia,2016,12,5.2454,4.4009,2.1578,0.61,0.12,24.57,66.58,1.3,2.13
gin_kindia,2017,1,5.7926,5.4689,1.919,0.66,0.12,26.7,55.46,1.46,2.24
gin_kindia,2017,2,6.0072,4.3466,2.5932,0.63,0.12,28.46,48.41,1.94,2.78
gin_kindia,2017,3,6.4464,4.6524,2.5637,0.63,0.13,29.22,51.43,2.26,3.09
gin_kindia,2017,4,6.659,4.1722,2.9839,0.63,0.12,29.65,55.14,2.23,3.06
gin_kindia,2017,5,5.4494,2.6167,2.7926,0.52,0.14,27.55,76.13,1.64,2.34
gin_kindia,2017,6,4.9363,2.1322,2.6006,0.48,0.15,25.29,89.39,1.47,2.23
gin_kindia,2017,7,4.4062,1.7148,2.4286,0.43,0.16,24.18,92.38,2.05,3.09
gin_kindia,2017,8,4.5631,1.6404,2.5613,0.44,0.18,24.32,92.3,2.16,3.26
gin_kindia,2017,9,5.2318,2.2997,2.7343,0.51,0.21,24.76,90.9,1.54,2.39
gin_kindia,2017,10,5.5798,3.552,2.4902,0.58,0.15,25.2,87.34,1.04,1.67
gin_kindia,2017,11,5.1226,3.5126,2.3138,0.57,0.13,24.75,83.13,0.95,1.56
gin_kindia,2017,12,5.3393,4.333,2.2716,0.63,0.11,23.84,67.52,1.32,2.19
gin_kindia,2018,1,5.5082,3.9929,2.5135,0.62,0.11,25.15,52.84,1.52,2.42
gin_kindia,2018,2,5.7355,4.0198,2.5462,0.6,0.13,28.2,47.73,1.97,2.82
gin_kindia,2018,3,6.3689,4.7203,2.401,0.62,0.14,28.85,53.3,2.22,3.03
gin_kindia,2018,4,6.4874,4.4426,2.6734,0.62,0.13,29.14,53.14,2.36,3.22
gin_kindia,2018,5,6.1512,4.0258,2.7218,0.59,0.14,28.94,55.45,2.43,3.32
gin_kindia,2018,6,4.615,1.7582,2.5759,0.45,0.14,25.23,88.2,1.45,2.18
gin_kindia,2018,7,4.2506,1.3783,2.4583,0.41,0.17,24.03,92.49,2.09,3.16
gin_kindia,2018,8,4.2278,1.2158,2.5114,0.41,0.19,23.46,92.79,2.13,3.23
gin_kindia,2018,9,4.7748,1.8343,2.6537,0.47,0.18,24.07,91.52,1.71,2.65
gin_kindia,2018,10,5.1238,2.7902,2.5548,0.53,0.16,25.02,88.43,1.11,1.8
gin_kindia,2018,11,5.3386,3.9358,2.357,0.6,0.13,24.73,81.57,1.05,1.73
gin_kindia,2018,12,5.6563,5.5529,1.8622,0.66,0.12,24.01,67.23,1.23,2.04
gin_kindia,2019,1,5.6129,4.8106,2.088,0.64,0.13,26.01,54.44,1.39,2.2
gin_kindia,2019,2,6.1018,4.5398,2.502,0.64,0.12,28.67,46.29,1.75,2.52
gin_kindia,2019,3,6.5537,4.5058,2.7413,0.64,0.13,29.32,48.14,1.96,2.75
gin_kindia,2019,4,6.4145,4.715,2.4437,0.61,0.13,29.94,51.82,2.48,3.36
gin_kindia,2019,5,6.1313,3.8597,2.6674,0.59,0.15,29.55,58.53,2.35,3.22
gin_kindia,2019,6,5.1674,2.435,2.694,0.5,0.16,27.0,78.88,1.84,2.65
gin_kindia,2019,7,4.6334,1.7746,2.543,0.45,0.16,24.44,92.12,2.08,3.12
gin_kindia,2019,8,4.5415,1.5874,2.5795,0.44,0.21,23.82,93.32,2.26,3.43
gin_kindia,2019,9,4.897,1.9073,2.699,0.48,0.17,24.59,90.0,1.39,2.17
gin_kindia,2019,10,5.3635,3.2503,2.5123,0.55,0.17,25.07,88.85,1.17,1.85
gin_kindia,2019,11,5.4487,4.6879,2.0155,0.61,0.13,24.91,82.78,1.1,1.82
gin_kindia,2019,12,5.7314,6.0014,1.6915,0.67,0.12,24.43,67.97,1.17,1.95
